CV1_air_0_col_0_cycle_count,CV1_air_0_col_0_stability_observed,CV1_air_0_col_0_settling_time_s,CV1_air_1_col_0_cycle_count,CV1_air_1_col_0_stability_observed,CV1_air_1_col_0_settling_time_s,CTB_air_0_col_0_cycle_count,CTB_air_0_col_0_stability_observed,CTB_air_0_col_0_settling_time_s,CTB_air_1_col_0_cycle_count,CTB_air_1_col_0_stability_observed,CTB_air_1_col_0_settling_time_s,CTR_air_0_col_0_cycle_count,CTR_air_0_col_0_stability_observed,CTR_air_0_col_0_settling_time_s,CTR_air_1_col_0_cycle_count,CTR_air_1_col_0_stability_observed,CTR_air_1_col_0_settling_time_s,VRY_air_0_col_0_cycle_count,VRY_air_0_col_0_stability_observed,VRY_air_0_col_0_settling_time_s,VRY_air_0_col_1_cycle_count,VRY_air_0_col_1_stability_observed,VRY_air_0_col_1_settling_time_s,VRY_air_1_col_0_cycle_count,VRY_air_1_col_0_stability_observed,VRY_air_1_col_0_settling_time_s,VRY_air_1_col_1_cycle_count,VRY_air_1_col_1_stability_observed,VRY_air_1_col_1_settling_time_s,SMG_air_0_col_0_cycle_count,SMG_air_0_col_0_stability_observed,SMG_air_0_col_0_settling_time_s,SMG_air_1_col_0_cycle_count,SMG_air_1_col_0_stability_observed,SMG_air_1_col_0_settling_time_s,CV1_water_0_col_0_cycle_count,CV1_water_0_col_0_stability_observed,CV1_water_0_col_0_settling_time_s,CV1_water_1_col_0_cycle_count,CV1_water_1_col_0_stability_observed,CV1_water_1_col_0_settling_time_s,CV1_water_2_col_0_cycle_count,CV1_water_2_col_0_stability_observed,CV1_water_2_col_0_settling_time_s,CV1_water_3_col_0_cycle_count,CV1_water_3_col_0_stability_observed,CV1_water_3_col_0_settling_time_s,CTB_water_0_col_0_cycle_count,CTB_water_0_col_0_stability_observed,CTB_water_0_col_0_settling_time_s,CTB_water_1_col_0_cycle_count,CTB_water_1_col_0_stability_observed,CTB_water_1_col_0_settling_time_s,CTB_water_2_col_0_cycle_count,CTB_water_2_col_0_stability_observed,CTB_water_2_col_0_settling_time_s,CTB_water_3_col_0_cycle_count,CTB_water_3_col_0_stability_observed,CTB_water_3_col_0_settling_time_s,CTR_water_0_col_0_cycle_count,CTR_water_0_col_0_stability_observed,CTR_water_0_col_0_settling_time_s,CTR_water_1_col_0_cycle_count,CTR_water_1_col_0_stability_observed,CTR_water_1_col_0_settling_time_s,CTR_water_2_col_0_cycle_count,CTR_water_2_col_0_stability_observed,CTR_water_2_col_0_settling_time_s,CTR_water_3_col_0_cycle_count,CTR_water_3_col_0_stability_observed,CTR_water_3_col_0_settling_time_s,VRY_water_0_col_0_cycle_count,VRY_water_0_col_0_stability_observed,VRY_water_0_col_0_settling_time_s,VRY_water_0_col_1_cycle_count,VRY_water_0_col_1_stability_observed,VRY_water_0_col_1_settling_time_s,VRY_water_1_col_0_cycle_count,VRY_water_1_col_0_stability_observed,VRY_water_1_col_0_settling_time_s,VRY_water_1_col_1_cycle_count,VRY_water_1_col_1_stability_observed,VRY_water_1_col_1_settling_time_s,VRY_water_2_col_0_cycle_count,VRY_water_2_col_0_stability_observed,VRY_water_2_col_0_settling_time_s,VRY_water_2_col_1_cycle_count,VRY_water_2_col_1_stability_observed,VRY_water_2_col_1_settling_time_s,VRY_water_3_col_0_cycle_count,VRY_water_3_col_0_stability_observed,VRY_water_3_col_0_settling_time_s,VRY_water_3_col_1_cycle_count,VRY_water_3_col_1_stability_observed,VRY_water_3_col_1_settling_time_s,SMG_water_0_col_0_cycle_count,SMG_water_0_col_0_stability_observed,SMG_water_0_col_0_settling_time_s,SMG_water_1_col_0_cycle_count,SMG_water_1_col_0_stability_observed,SMG_water_1_col_0_settling_time_s,SMG_water_2_col_0_cycle_count,SMG_water_2_col_0_stability_observed,SMG_water_2_col_0_settling_time_s,SMG_water_3_col_0_cycle_count,SMG_water_3_col_0_stability_observed,SMG_water_3_col_0_settling_time_s,sample_id_key,fault_id,pump_id,sample_id,pump_id_key,fault_type
41.0,1.0,0.42143803083397685,44.0,0.0,0.6200122848633757,42.0,1.0,0.2549664556903255,47.0,0.0,0.619996261425901,50.0,0.0,0.620010296435926,45.0,0.0,0.620010296435926,44.0,0.0,0.6199951757517281,45.0,1.0,0.21498057573403118,43.0,0.0,0.6199951757517281,44.0,1.0,0.06933673858998617,48.0,0.0,0.6200000178571556,45.0,1.0,0.49903980645700463,47.0,1.0,0.46407259828191255,46.0,1.0,0.43283979937385486,46.0,0.0,0.620013766670657,46.0,0.0,0.620013766670657,43.0,0.0,0.6200046232265521,47.0,1.0,0.383464665074946,45.0,0.0,0.6200046232265521,48.0,0.0,0.6200046232265521,48.0,0.0,0.6199908070952915,48.0,0.0,0.6199908070952915,47.0,0.0,0.6199908070952915,46.0,0.0,0.6199908070952915,47.0,0.0,0.6199820510587379,48.0,0.0,0.6199820510587379,44.0,1.0,0.10930701682468563,46.0,1.0,0.06378385922946361,44.0,1.0,0.4491324281226747,48.0,1.0,0.08377142802026327,47.0,1.0,0.12878019965395734,48.0,1.0,0.28485959712329,48.0,0.0,0.6199927369987894,45.0,0.0,0.6199927369987894,51.0,1.0,0.11844813207468867,46.0,0.0,0.6199927369987894,00001000000_@1@4,00001000000_,1,4,00001000000_@1,single
48.0,0.0,0.619995127266821,47.0,1.0,0.5317057402493822,45.0,0.0,0.6199903385645277,43.0,0.0,0.6199903385645277,44.0,1.0,0.22926119232942307,44.0,0.0,0.6199984085702918,41.0,1.0,0.0763400925334455,45.0,1.0,0.36985711497832113,41.0,1.0,0.29667035960043586,42.0,1.0,0.13163349288908227,41.0,0.0,0.6200014542867531,43.0,0.0,0.6200014542867531,43.0,1.0,0.43569337962126947,45.0,1.0,0.3455383934893895,47.0,0.0,0.6200151930478821,44.0,1.0,0.12020664817584006,44.0,0.0,0.6200005716129954,44.0,1.0,0.31331332859892397,46.0,0.0,0.6200005716129954,47.0,1.0,0.08336969602737032,45.0,0.0,0.6200011406453453,46.0,1.0,0.4323738407054582,44.0,1.0,0.4654711641082523,46.0,0.0,0.6200011406453453,45.0,0.0,0.6199868380104504,42.0,0.0,0.6199868380104504,43.0,1.0,0.33023833708888994,42.0,1.0,0.12631947072892785,41.0,0.0,0.6199868380104504,45.0,0.0,0.6199868380104504,42.0,1.0,0.06694417558700017,47.0,0.0,0.6199868380104504,44.0,0.0,0.6200030546671758,44.0,1.0,0.3582681127113521,46.0,1.0,0.4108769451461575,43.0,0.0,0.6200030546671758,00001000000_@1@5,00001000000_,1,5,00001000000_@1,single
45.0,0.0,0.6200033837087165,46.0,0.0,0.6200033837087165,44.0,1.0,0.28482558985465817,45.0,0.0,0.6200010991675826,47.0,1.0,0.2268880190733492,46.0,0.0,0.6200032400026999,41.0,1.0,0.5008189760281125,45.0,0.0,0.6199967407359122,43.0,0.0,0.6199967407359122,47.0,0.0,0.6199967407359122,44.0,0.0,0.6200042250035208,41.0,0.0,0.6200042250035208,44.0,1.0,0.45220052063783206,41.0,0.0,0.6199993588403939,45.0,0.0,0.6199993588403939,45.0,1.0,0.303817034149865,43.0,0.0,0.6200091119369535,41.0,0.0,0.6200091119369535,46.0,0.0,0.6200091119369535,45.0,0.0,0.6200091119369535,45.0,1.0,0.4021241392135708,43.0,0.0,0.620003878226432,46.0,0.0,0.620003878226432,45.0,0.0,0.620003878226432,42.0,0.0,0.6200171698600492,41.0,1.0,0.3839472040426678,42.0,0.0,0.6200171698600492,47.0,1.0,0.40803299247333114,42.0,0.0,0.6200171698600492,42.0,1.0,0.23208612524235514,44.0,0.0,0.6200171698600492,44.0,1.0,0.38504367392570255,46.0,1.0,0.4916711525295091,43.0,0.0,0.6200058037941041,43.0,1.0,0.15687756170302788,45.0,0.0,0.6200058037941041,00001000000_@2@1,00001000000_,2,1,00001000000_@2,single
47.0,1.0,0.21430951749558147,46.0,1.0,0.5456132083158641,43.0,0.0,0.6200059300049416,45.0,0.0,0.6200059300049416,44.0,0.0,0.6200086416738682,45.0,0.0,0.6200086416738682,44.0,0.0,0.6199975851816076,43.0,0.0,0.6199975851816076,42.0,0.0,0.6199975851816076,43.0,0.0,0.6199975851816076,43.0,0.0,0.6200042250035208,43.0,0.0,0.6200042250035208,45.0,1.0,0.41068277412822934,46.0,1.0,0.1542381588853804,47.0,1.0,0.30739928752571477,49.0,0.0,0.6199980314068241,44.0,0.0,0.6200086541949443,47.0,0.0,0.6200086541949443,47.0,0.0,0.6200086541949443,47.0,0.0,0.6200086541949443,43.0,0.0,0.620006425807488,47.0,0.0,0.620006425807488,45.0,0.0,0.620006425807488,46.0,0.0,0.620006425807488,46.0,1.0,0.14844412302728202,45.0,0.0,0.6200006397103304,46.0,1.0,0.12637611663075843,45.0,1.0,0.22104786407184465,45.0,0.0,0.6200006397103304,47.0,0.0,0.6200006397103304,46.0,0.0,0.6200006397103304,48.0,0.0,0.6200006397103304,49.0,1.0,0.3297422656452182,46.0,0.0,0.6199931331022643,44.0,1.0,0.14472179236582627,46.0,1.0,0.5321084082945532,00001000000_@2@2,00001000000_,2,2,00001000000_@2,single
45.0,0.0,0.6200009185198793,45.0,0.0,0.6200009185198793,46.0,0.0,0.6200010991675826,44.0,0.0,0.6200010991675826,46.0,0.0,0.6200086416738682,46.0,0.0,0.6200086416738682,41.0,0.0,0.6200064518614101,45.0,1.0,0.17680401748743332,45.0,1.0,0.24361458313271575,44.0,1.0,0.13817056025268185,45.0,0.0,0.6200022366685305,43.0,0.0,0.6200022366685305,43.0,0.0,0.6200104678549534,45.0,0.0,0.6200104678549534,46.0,0.0,0.6200104678549534,46.0,1.0,0.5494796857717588,46.0,0.0,0.6199921580632513,43.0,0.0,0.6199921580632513,45.0,1.0,0.46186688417207805,48.0,1.0,0.010868421107809854,46.0,0.0,0.6200011406453453,48.0,0.0,0.6200011406453453,45.0,0.0,0.6200011406453453,45.0,0.0,0.6200011406453453,45.0,0.0,0.6200046397114897,47.0,0.0,0.6200046397114897,43.0,1.0,0.46308102755971803,48.0,1.0,0.5188965304047913,45.0,1.0,0.037198070782049494,45.0,1.0,0.5325836543720737,47.0,0.0,0.6200046397114897,47.0,0.0,0.6200046397114897,50.0,0.0,0.6199931331022643,45.0,0.0,0.6199931331022643,45.0,0.0,0.6199931331022643,44.0,0.0,0.6199931331022643,00001000000_@2@3,00001000000_,2,3,00001000000_@2,single
40.0,1.0,0.203782272270033,47.0,1.0,0.10800274667073581,45.0,0.0,0.6200010991675826,48.0,0.0,0.6200010991675826,46.0,0.0,0.6200046925039104,44.0,0.0,0.6200046925039104,43.0,0.0,0.6199967407359123,44.0,0.0,0.6199967407359123,44.0,0.0,0.6199967407359123,43.0,0.0,0.6199967407359123,41.0,1.0,0.2749874991562493,41.0,0.0,0.6199939566616306,43.0,0.0,0.6200104678549534,45.0,0.0,0.6200104678549534,47.0,1.0,0.32389990930367685,47.0,1.0,0.1420633164632049,44.0,0.0,0.6200046232265521,47.0,0.0,0.6200046232265521,46.0,0.0,0.6200046232265521,46.0,0.0,0.6200046232265521,46.0,0.0,0.6200011406453453,47.0,0.0,0.6200011406453453,45.0,0.0,0.6200011406453453,45.0,0.0,0.6200011406453453,46.0,0.0,0.6200097449303608,49.0,1.0,0.5323868934454763,47.0,0.0,0.6200097449303608,48.0,1.0,0.08832089516547685,48.0,0.0,0.6200097449303608,48.0,1.0,0.15452482739850068,45.0,0.0,0.6200097449303608,44.0,1.0,0.4699670927440848,50.0,0.0,0.6200060584493204,47.0,0.0,0.6200060584493204,49.0,0.0,0.6200060584493204,46.0,0.0,0.6200060584493204,00001000000_@2@4,00001000000_,2,4,00001000000_@2,single
48.0,0.0,0.6199912888759835,48.0,0.0,0.6199912888759835,47.0,1.0,0.5094224745187288,45.0,0.0,0.6200101566751306,45.0,0.0,0.6200081733401445,46.0,0.0,0.6200081733401445,46.0,1.0,0.09724112035721534,49.0,0.0,0.6199993911102091,46.0,0.0,0.6199993911102091,48.0,1.0,0.2451416683580272,45.0,0.0,0.6199903083252569,45.0,0.0,0.6199903083252569,46.0,0.0,0.620002776297119,46.0,0.0,0.620002776297119,46.0,0.0,0.620002776297119,45.0,0.0,0.620002776297119,46.0,0.0,0.6200046232265521,45.0,0.0,0.6200046232265521,46.0,0.0,0.6200046232265521,44.0,1.0,0.4058633499779597,43.0,0.0,0.6199958348380378,46.0,0.0,0.6199958348380378,46.0,1.0,0.44824456262009066,47.0,0.0,0.6199958348380378,43.0,1.0,0.19808533132908152,45.0,0.0,0.620005247827608,45.0,0.0,0.620005247827608,47.0,1.0,0.10204061450452594,41.0,1.0,0.014603505392320403,42.0,1.0,0.12870948455347378,46.0,0.0,0.620005247827608,48.0,0.0,0.620005247827608,43.0,0.0,0.6200060584493204,46.0,0.0,0.6200060584493204,45.0,1.0,0.11927473746116163,46.0,0.0,0.6200060584493204,00001000000_@2@5,00001000000_,2,5,00001000000_@2,single
43.0,0.0,0.6199909762829278,43.0,0.0,0.6199909762829278,40.0,0.0,0.6199915666596388,43.0,0.0,0.6199915666596388,45.0,1.0,0.16780706983922486,46.0,0.0,0.6200038333365278,45.0,1.0,0.2542787648574294,41.0,0.0,0.6200111229794414,45.0,1.0,0.1403639353539783,45.0,1.0,0.11509034531903009,43.0,1.0,0.3218602682168902,41.0,0.0,0.6199903083252569,42.0,0.0,0.6199833724395177,47.0,0.0,0.6199833724395177,44.0,0.0,0.6199833724395177,46.0,1.0,0.15416063619574405,44.0,1.0,0.33128311343276023,44.0,0.0,0.6200046232265521,46.0,0.0,0.6200046232265521,43.0,0.0,0.6200046232265521,44.0,0.0,0.6200011406453453,42.0,0.0,0.6200011406453453,43.0,0.0,0.6200011406453453,44.0,0.0,0.6200011406453453,46.0,1.0,0.17836116503222174,45.0,1.0,0.3522017400584754,44.0,0.0,0.6199823805746031,45.0,0.0,0.6199823805746031,45.0,0.0,0.6199823805746031,45.0,0.0,0.6199823805746031,43.0,1.0,0.4405186326140964,47.0,1.0,0.35606078030747257,42.0,1.0,0.5458504649742181,43.0,0.0,0.6200020068968978,43.0,0.0,0.6200020068968978,44.0,0.0,0.6200020068968978,00001000000_@3@1,00001000000_,3,1,00001000000_@3,single
43.0,0.0,0.6200089318650842,42.0,1.0,0.43338849983481453,41.0,1.0,0.43842816535680446,46.0,0.0,0.6200101566751305,46.0,0.0,0.6199970566642139,46.0,0.0,0.6199970566642139,43.0,0.0,0.6200020562993427,40.0,0.0,0.6200020562993427,41.0,1.0,0.2563724686999536,43.0,0.0,0.6200020562993427,38.0,1.0,0.2538667215556013,38.0,0.0,0.6200022366685305,45.0,0.0,0.6199980314068241,45.0,1.0,0.45331831624246405,44.0,0.0,0.6199980314068241,45.0,0.0,0.6199980314068241,45.0,0.0,0.6199907877404496,44.0,1.0,0.05359541606377678,46.0,0.0,0.6199907877404496,45.0,0.0,0.6199907877404496,46.0,0.0,0.620006350323605,42.0,0.0,0.620006350323605,44.0,0.0,0.620006350323605,45.0,0.0,0.620006350323605,45.0,1.0,0.10089969301440375,48.0,1.0,0.4554091464954047,44.0,0.0,0.6199962550713782,47.0,1.0,0.023055432769690656,44.0,0.0,0.6199962550713782,41.0,1.0,0.24511565365671117,43.0,1.0,0.44551774072977984,46.0,0.0,0.6199962550713782,46.0,0.0,0.6200060584493204,43.0,1.0,0.02845485869911357,45.0,0.0,0.6200060584493204,44.0,0.0,0.6200060584493204,00001000000_@3@2,00001000000_,3,2,00001000000_@3,single
46.0,0.0,0.619998874072406,46.0,0.0,0.619998874072406,40.0,1.0,0.48561199217666007,45.0,0.0,0.6200010991675826,44.0,0.0,0.6200081733401445,44.0,0.0,0.6200081733401445,43.0,1.0,0.018074284554495636,45.0,1.0,0.3115977268114471,46.0,1.0,0.46589039983762937,46.0,1.0,0.34083986198498073,40.0,0.0,0.6200042250035208,42.0,0.0,0.6200042250035208,42.0,0.0,0.6200026488896736,42.0,1.0,0.14623264777263636,46.0,0.0,0.6200026488896736,44.0,1.0,0.13820768539486972,46.0,0.0,0.6200080522593633,46.0,1.0,0.35044736313667146,48.0,0.0,0.6200080522593633,49.0,0.0,0.6200080522593633,45.0,0.0,0.6199909982243544,42.0,0.0,0.6199909982243544,47.0,0.0,0.6199909982243544,45.0,0.0,0.6199909982243544,44.0,0.0,0.6199960130423227,46.0,1.0,0.2955636726271515,44.0,0.0,0.6199960130423227,45.0,1.0,0.45388165329902996,45.0,1.0,0.2388928228674849,43.0,0.0,0.6199960130423227,44.0,1.0,0.11801217188758606,45.0,0.0,0.6199960130423227,45.0,1.0,0.24930974436374903,44.0,0.0,0.6200020068968978,44.0,0.0,0.6200020068968978,44.0,0.0,0.6200020068968978,00001000000_@3@3,00001000000_,3,3,00001000000_@3,single
53.0,0.0,0.6199912888759835,46.0,0.0,0.6199912888759835,44.0,0.0,0.619996369163641,45.0,0.0,0.619996369163641,45.0,1.0,0.4479168499307083,44.0,0.0,0.6200081733401445,46.0,0.0,0.6199993911102091,45.0,0.0,0.6199993911102091,46.0,0.0,0.6199993911102091,46.0,0.0,0.6199993911102091,42.0,0.0,0.6200042250035208,43.0,1.0,0.42422257851881545,44.0,0.0,0.6199979401475377,46.0,0.0,0.6199979401475377,47.0,0.0,0.6199979401475377,46.0,1.0,0.00018571709206432354,44.0,0.0,0.6199990690321078,47.0,0.0,0.6199990690321078,46.0,1.0,0.22428074359366829,44.0,0.0,0.6199990690321078,44.0,0.0,0.620006425807488,46.0,0.0,0.620006425807488,45.0,1.0,0.052895364015381294,43.0,1.0,0.2132764227865198,43.0,0.0,0.6199869101411334,46.0,0.0,0.6199869101411334,43.0,0.0,0.6199869101411334,46.0,1.0,0.01889553939001142,47.0,0.0,0.6199869101411334,40.0,1.0,0.16094294056317118,41.0,1.0,0.008491964200569333,45.0,1.0,0.10447689289185301,46.0,0.0,0.6199939462058528,46.0,0.0,0.6199939462058528,46.0,1.0,0.5110374756961165,44.0,0.0,0.6199939462058528,00001000000_@3@4,00001000000_,3,4,00001000000_@3,single
41.0,1.0,0.19008754975933295,44.0,0.0,0.6199909762829278,45.0,1.0,0.3017104914254095,47.0,0.0,0.6200101566751305,53.0,0.0,0.620009539174616,52.0,0.0,0.620009539174616,45.0,1.0,0.43680707378825745,47.0,1.0,0.31132324640480946,46.0,1.0,0.18943725842556802,46.0,0.0,0.6200031822269366,43.0,1.0,0.19161709968091636,40.0,0.0,0.6199939566616305,43.0,1.0,0.5367382070335428,47.0,0.0,0.6199931579238986,44.0,1.0,0.5307224612510996,46.0,0.0,0.6199931579238986,45.0,0.0,0.6199980853222719,46.0,0.0,0.6199980853222719,48.0,0.0,0.6199980853222719,50.0,0.0,0.6199980853222719,46.0,0.0,0.620006425807488,44.0,1.0,0.31623531616698647,42.0,1.0,0.20976246738104312,45.0,0.0,0.620006425807488,44.0,0.0,0.619991367823585,44.0,0.0,0.619991367823585,45.0,1.0,0.03864604279595444,46.0,0.0,0.619991367823585,44.0,1.0,0.3222587241329636,44.0,1.0,0.11759281147617726,47.0,0.0,0.619991367823585,45.0,0.0,0.619991367823585,48.0,0.0,0.6200020068968978,44.0,0.0,0.6200020068968978,44.0,1.0,0.45865313838847216,46.0,0.0,0.6200020068968978,00001000000_@3@5,00001000000_,3,5,00001000000_@3,single
49.0,0.0,0.6199835421978404,45.0,0.0,0.6199835421978404,45.0,0.0,0.6200010991675826,44.0,0.0,0.6200010991675826,48.0,0.0,0.6200098916749097,49.0,0.0,0.6200098916749097,46.0,0.0,0.6199964740688505,48.0,1.0,0.4159843199767703,47.0,0.0,0.6199964740688505,47.0,0.0,0.6199964740688505,44.0,0.0,0.6199939566616306,43.0,1.0,0.35161694301411917,45.0,0.0,0.6200075934837314,46.0,0.0,0.6200075934837314,44.0,0.0,0.6200075934837314,48.0,0.0,0.6200075934837314,47.0,0.0,0.6200005716129954,45.0,0.0,0.6200005716129954,46.0,1.0,0.09268314140050667,48.0,0.0,0.6200005716129954,44.0,0.0,0.620006425807488,44.0,1.0,0.4536723131729537,45.0,1.0,0.2501316138921958,44.0,0.0,0.620006425807488,44.0,1.0,0.4142036533923633,49.0,0.0,0.6199823805746031,44.0,1.0,0.2796517833773285,47.0,0.0,0.6199823805746031,45.0,0.0,0.6199823805746031,46.0,1.0,0.1583309085017126,43.0,1.0,0.19159216017164063,48.0,0.0,0.6199823805746031,47.0,1.0,0.46741126127780364,45.0,0.0,0.6199939462058528,45.0,0.0,0.6199939462058528,46.0,0.0,0.6199939462058528,00002000000_@1@1,00002000000_,1,1,00002000000_@1,single
46.0,0.0,0.6200033837087167,42.0,0.0,0.6200033837087167,46.0,1.0,0.5416244888537407,45.0,0.0,0.6200010991675826,48.0,1.0,0.5494477495397913,47.0,0.0,0.6200098916749097,44.0,0.0,0.6199967407359123,43.0,1.0,0.5151733084049014,45.0,1.0,0.25940855023488923,46.0,0.0,0.6199967407359123,46.0,0.0,0.6200022366685306,43.0,0.0,0.6200022366685306,46.0,0.0,0.620002776297119,47.0,1.0,0.41483349328399804,48.0,1.0,0.39265604226845696,46.0,1.0,0.0796085050691867,45.0,0.0,0.6199916253212299,45.0,0.0,0.6199916253212299,47.0,1.0,0.183439065554688,46.0,1.0,0.27057313460857013,45.0,0.0,0.6199905932242893,43.0,0.0,0.6199905932242893,47.0,0.0,0.6199905932242893,47.0,0.0,0.6199905932242893,46.0,0.0,0.6200052478276081,47.0,1.0,0.2736777836747199,46.0,0.0,0.6200052478276081,47.0,0.0,0.6200052478276081,43.0,1.0,0.2242760009495655,47.0,1.0,0.09950247376883298,44.0,0.0,0.6200052478276081,44.0,0.0,0.6200052478276081,46.0,0.0,0.6199931331022643,46.0,0.0,0.6199931331022643,45.0,0.0,0.6199931331022643,45.0,0.0,0.6199931331022643,00002000000_@1@2,00002000000_,1,2,00002000000_@1,single
40.0,0.0,0.6200061540831913,43.0,0.0,0.6200061540831913,41.0,1.0,0.4577333272777728,43.0,0.0,0.6199993341661119,53.0,0.0,0.620009539174616,53.0,0.0,0.620009539174616,46.0,0.0,0.6200171792847101,41.0,1.0,0.31560454459932535,45.0,1.0,0.22782485899979113,43.0,1.0,0.23221384327976785,40.0,1.0,0.2392435327029439,41.0,1.0,0.4319903599919666,44.0,0.0,0.6199931579238988,47.0,0.0,0.6199931579238988,44.0,0.0,0.6199931579238988,46.0,1.0,0.3587166929530942,47.0,0.0,0.6200095400015386,46.0,0.0,0.6200095400015386,45.0,0.0,0.6200095400015386,49.0,0.0,0.6200095400015386,45.0,0.0,0.6199963033865005,44.0,0.0,0.6199963033865005,44.0,1.0,0.031794682224948745,48.0,0.0,0.6199963033865005,45.0,0.0,0.6199913678235849,47.0,1.0,0.3007478439848823,43.0,1.0,0.2949748385434315,46.0,1.0,0.08983090632779893,48.0,0.0,0.6199913678235849,47.0,0.0,0.6199913678235849,49.0,1.0,0.37870180281211674,46.0,0.0,0.6199913678235849,47.0,0.0,0.6200011596553723,46.0,0.0,0.6200011596553723,45.0,0.0,0.6200011596553723,46.0,0.0,0.6200011596553723,00002000000_@1@3,00002000000_,1,3,00002000000_@1,single
49.0,1.0,0.2549758444086584,47.0,0.0,0.6200091851987929,46.0,0.0,0.619996369163641,46.0,0.0,0.619996369163641,46.0,1.0,0.43470344475287065,45.0,0.0,0.6199946766622306,45.0,0.0,0.6200031822269366,42.0,0.0,0.6200031822269366,44.0,0.0,0.6200031822269366,44.0,0.0,0.6200031822269366,46.0,1.0,0.23135812613177179,42.0,0.0,0.6199919408266173,46.0,0.0,0.6199833730321105,49.0,0.0,0.6199833730321105,44.0,0.0,0.6199833730321105,48.0,0.0,0.6199833730321105,45.0,1.0,0.4752691167115194,45.0,0.0,0.6199929206654867,44.0,1.0,0.27441536356922724,47.0,0.0,0.6199929206654867,45.0,1.0,0.3614109947351658,44.0,1.0,0.10153248642208107,45.0,0.0,0.620007683834614,44.0,0.0,0.620007683834614,45.0,0.0,0.620008184002425,46.0,0.0,0.620008184002425,44.0,0.0,0.620008184002425,47.0,1.0,0.0005512490522219415,44.0,0.0,0.620008184002425,46.0,1.0,0.023372959814210316,46.0,0.0,0.620008184002425,45.0,1.0,0.20190415286048977,49.0,0.0,0.6200060584493204,45.0,1.0,0.3944838462903183,47.0,0.0,0.6200060584493204,46.0,0.0,0.6200060584493204,00002000000_@1@4,00002000000_,1,4,00002000000_@1,single
47.0,1.0,0.18817816026394116,46.0,1.0,0.348677598040886,43.0,1.0,0.32400021416684516,48.0,0.0,0.619996369163641,47.0,1.0,0.32402814002345004,46.0,0.0,0.6200032400027,43.0,1.0,0.0168095004585192,48.0,0.0,0.6200020562993427,47.0,1.0,0.5266118557212678,46.0,0.0,0.6200020562993427,43.0,1.0,0.5018181265151054,44.0,0.0,0.6199903083252569,41.0,0.0,0.6199899244414591,44.0,1.0,0.2199976207400358,45.0,0.0,0.6199899244414591,46.0,1.0,0.14614604330253136,47.0,0.0,0.6199929206654867,47.0,0.0,0.6199929206654867,47.0,0.0,0.6199929206654867,46.0,0.0,0.6199929206654867,42.0,1.0,0.47522485570414263,46.0,0.0,0.6199897286649548,45.0,1.0,0.4271835070305845,45.0,0.0,0.6199897286649548,46.0,1.0,0.13278107637957817,47.0,1.0,0.40829997282962155,46.0,0.0,0.6200001837037581,46.0,0.0,0.6200001837037581,43.0,1.0,0.06966046508458225,46.0,1.0,0.2838590470693473,47.0,0.0,0.6200001837037581,49.0,0.0,0.6200001837037581,48.0,0.0,0.6199931331022643,42.0,0.0,0.6199931331022643,46.0,0.0,0.6199931331022643,43.0,1.0,0.501388027825522,00002000000_@1@5,00002000000_,1,5,00002000000_@1,single
44.0,1.0,0.19866696098809036,46.0,0.0,0.6200009185198793,42.0,0.0,0.6199915666596388,46.0,1.0,0.28524521270434394,48.0,0.0,0.6199993899994917,48.0,0.0,0.6199993899994917,43.0,1.0,0.22196357772381883,44.0,0.0,0.6200027925967297,46.0,1.0,0.3281392861322757,45.0,0.0,0.6200027925967297,44.0,1.0,0.22687404322836935,43.0,1.0,0.546383059485883,45.0,1.0,0.38851009045760315,43.0,1.0,0.12731405161031867,45.0,1.0,0.280974059689109,46.0,0.0,0.6199834375707386,45.0,0.0,0.6200069696678283,46.0,0.0,0.6200069696678283,46.0,0.0,0.6200069696678283,47.0,0.0,0.6200069696678283,45.0,1.0,0.49742895490482575,46.0,0.0,0.6200072976678829,44.0,1.0,0.3213182545530424,44.0,0.0,0.6200072976678829,44.0,1.0,0.0871123221073547,44.0,0.0,0.6200001837037581,46.0,1.0,0.2308788832233728,47.0,1.0,0.14582404320712392,45.0,1.0,0.31861579810838464,46.0,1.0,0.33276098748473704,45.0,0.0,0.6200001837037581,48.0,0.0,0.6200001837037581,47.0,0.0,0.6199951142848418,45.0,1.0,0.17446703972625707,44.0,0.0,0.6199951142848418,45.0,1.0,0.47278036728220835,00002000000_@2@1,00002000000_,2,1,00002000000_@2,single
