0,1,2,key
45200,348200,544700,00001000000_3_4_VRY
23637,442342,869319,00001000000_3_5_SMG
10070,188448,370349,00001000000_3_5_AC1
13861,259384,509758,00001000000_3_5_CV1
10903,204033,400980,00001000000_3_5_GYR
194110,571261,955863,00001000000_3_5_CTR
25158,470813,925273,00001000000_3_5_CTB
14000,262000,514900,00001000000_3_5_VRY
38810,450629,889903,00002000000_1_1_SMG
16523,191852,378868,00002000000_1_1_AC1
22518,261465,516341,00002000000_1_1_CV1
17992,208911,412558,00002000000_1_1_GYR
40712,472712,933512,00002000000_1_1_CTR
41283,479341,946603,00002000000_1_1_CTB
22900,265900,525100,00002000000_1_1_VRY
23853,443380,873735,00002000000_1_2_SMG
10127,188235,370940,00002000000_1_2_AC1
13969,259655,511681,00002000000_1_2_CV1
10981,204119,402241,00002000000_1_2_GYR
25036,465376,917079,00002000000_1_2_CTR
25387,471902,929939,00002000000_1_2_CTB
14100,262100,516500,00002000000_1_2_VRY
51149,444469,915441,00002000000_1_3_SMG
21776,189223,389728,00002000000_1_3_AC1
29978,260494,536520,00002000000_1_3_CV1
23597,205047,422320,00002000000_1_3_GYR
223241,576250,998952,00002000000_1_3_CTR
54487,473479,975190,00002000000_1_3_CTB
30300,263300,542300,00002000000_1_3_VRY
72939,643614,1037178,00002000000_1_4_SMG
31367,274333,441894,00002000000_1_4_AC1
42584,375757,605528,00002000000_1_4_CV1
33960,297008,478418,00002000000_1_4_GYR
77475,677590,1091455,00002000000_1_4_CTR
77533,684150,1102501,00002000000_1_4_CTB
43200,381200,614301,00002000000_1_4_VRY
80084,473742,931602,00002000000_1_5_SMG
34179,202185,397592,00002000000_1_5_AC1
46928,277605,545904,00002000000_1_5_CV1
36937,218503,429680,00002000000_1_5_GYR
84213,498169,979636,00002000000_1_5_CTR
85232,504196,991489,00002000000_1_5_CTB
47400,280400,551400,00002000000_1_5_VRY
36709,456233,899440,00002000000_2_1_SMG
15647,194468,383384,00002000000_2_1_AC1
21578,268179,528702,00002000000_2_1_CV1
16889,209902,413811,00002000000_2_1_GYR
38433,477661,941685,00002000000_2_1_CTR
39070,485581,957299,00002000000_2_1_CTB
21700,269700,531700,00002000000_2_1_VRY
72571,500554,936148,00002000000_2_2_SMG
30934,213360,399031,00002000000_2_2_AC1
42499,293129,548218,00002000000_2_2_CV1
33684,232332,434513,00002000000_2_2_GYR
76267,526045,983823,00002000000_2_2_CTR
77287,533079,996978,00002000000_2_2_CTB
42900,295900,553400,00002000000_2_2_VRY
108851,538480,964544,00002000000_2_3_SMG
46424,229658,411370,00002000000_2_3_AC1
63781,315521,565171,00002000000_2_3_CV1
50267,248665,445417,00002000000_2_3_GYR
113956,563734,1009779,00002000000_2_3_CTR
115769,572702,1025843,00002000000_2_3_CTB
64100,317101,568000,00002000000_2_3_VRY
56705,451097,887467,00002000000_2_4_SMG
24123,191901,377538,00002000000_2_4_AC1
33229,264342,520054,00002000000_2_4_CV1
26321,209384,411932,00002000000_2_4_GYR
59556,473779,932090,00002000000_2_4_CTR
60276,479507,943360,00002000000_2_4_CTB
33500,266500,524301,00002000000_2_4_VRY
90329,509046,913074,00002000000_2_5_SMG
38479,216847,388957,00002000000_2_5_AC1
52998,298670,535723,00002000000_2_5_CV1
41664,234794,421149,00002000000_2_5_GYR
95050,535655,960803,00002000000_2_5_CTR
96139,541791,971809,00002000000_2_5_CTB
53500,301500,540800,00002000000_2_5_VRY
105588,508957,969272,00002000000_3_1_SMG
45011,216963,413191,00002000000_3_1_AC1
61836,298063,567639,00002000000_3_1_CV1
48854,235486,448467,00002000000_3_1_GYR
110756,533868,1016712,00002000000_3_1_CTR
112307,541345,1030952,00002000000_3_1_CTB
62300,300300,571900,00002000000_3_1_VRY
71637,566670,982971,00002000000_3_2_SMG
30517,241394,418732,00002000000_3_2_AC1
41978,332055,575997,00002000000_3_2_CV1
33021,261204,453096,00002000000_3_2_GYR
75378,596268,1034312,00002000000_3_2_CTR
76245,603122,1046202,00002000000_3_2_CTB
42400,335400,581800,00002000000_3_2_VRY
105021,498425,947041,00002000000_3_3_SMG
44765,212453,403674,00002000000_3_3_AC1
61311,290979,552879,00002000000_3_3_CV1
48439,229888,436802,00002000000_3_3_GYR
110090,522484,992755,00002000000_3_3_CTR
111772,530466,1007922,00002000000_3_3_CTB
62200,295201,560901,00002000000_3_3_VRY
71047,482101,926479,00002000000_3_4_SMG
30265,205367,394665,00002000000_3_4_AC1
41582,282161,542244,00002000000_3_4_CV1
32958,223638,429778,00002000000_3_4_GYR
74667,506667,973690,00002000000_3_4_CTR
75666,513446,986717,00002000000_3_4_CTB
42000,285000,547700,00002000000_3_4_VRY
102492,529683,947417,00002000000_3_5_SMG
43627,225462,403273,00002000000_3_5_AC1
60021,310188,554817,00002000000_3_5_CV1
47541,245692,439458,00002000000_3_5_GYR
107912,557690,997512,00002000000_3_5_CTR
109081,563733,1008322,00002000000_3_5_CTB
60700,313700,561100,00002000000_3_5_VRY
33788,463352,842999,00000100000_1_1_SMG
14361,196940,358301,00000100000_1_1_AC1
19789,271375,493725,00000100000_1_1_CV1
15665,214818,390828,00000100000_1_1_GYR
35378,485156,882668,00000100000_1_1_CTR
35943,492894,896746,00000100000_1_1_CTB
19900,272900,496500,00000100000_1_1_VRY
60916,487831,907827,00000100000_1_2_SMG
25964,207928,386942,00000100000_1_2_AC1
35474,284083,528663,00000100000_1_2_CV1
28113,225137,418969,00000100000_1_2_GYR
64178,513956,956446,00000100000_1_2_CTR
64832,519191,966187,00000100000_1_2_CTB
36100,289100,538000,00000100000_1_2_VRY
35583,487532,935940,00000100000_1_3_SMG
15169,207833,398988,00000100000_1_3_AC1
20786,284794,546732,00000100000_1_3_CV1
16432,225137,432207,00000100000_1_3_GYR
37487,513625,986032,00000100000_1_3_CTR
37894,519191,996717,00000100000_1_3_CTB
21100,289100,555000,00000100000_1_3_VRY
68507,537592,978329,00000100000_1_4_SMG
29183,229007,416755,00000100000_1_4_AC1
40120,314827,572934,00000100000_1_4_CV1
31778,249370,453813,00000100000_1_4_GYR
71681,562497,1023652,00000100000_1_4_CTR
72914,572173,1041261,00000100000_1_4_CTB
40600,318600,579800,00000100000_1_4_VRY
54293,497241,914083,00000100000_1_5_SMG
23110,211653,389084,00000100000_1_5_AC1
31306,290216,533866,00000100000_1_5_CV1
25184,230644,423996,00000100000_1_5_GYR
57273,524526,964242,00000100000_1_5_CTR
57746,528861,972211,00000100000_1_5_CTB
31800,294800,542300,00000100000_1_5_VRY
25140,654479,995469,00000100000_2_1_SMG
10696,278445,423518,00000100000_2_1_AC1
14678,382114,581200,00000100000_2_1_CV1
11596,301883,459167,00000100000_2_1_GYR
26472,689156,1048213,00000100000_2_1_CTR
26742,696179,1058895,00000100000_2_1_CTB
14900,387901,590001,00000100000_2_1_VRY
98886,639189,1101165,00000100000_2_2_SMG
42152,272464,449990,00000100000_2_2_AC1
57910,374325,644870,00000100000_2_2_CV1
45638,295000,508213,00000100000_2_2_GYR
103467,668801,1152179,00000100000_2_2_CTR
105179,679863,1171236,00000100000_2_2_CTB
58200,376200,648100,00000100000_2_2_VRY
48596,458623,902735,00000100000_2_3_SMG
20704,195387,384591,00000100000_2_3_AC1
28406,268079,527676,00000100000_2_3_CV1
22414,211528,416363,00000100000_2_3_GYR
51201,483201,951112,00000100000_2_3_CTR
51689,487807,960179,00000100000_2_3_CTB
28800,271800,535000,00000100000_2_3_VRY
72201,526419,946741,00000100000_2_4_SMG
30735,224091,403018,00000100000_2_4_AC1
42310,308481,554789,00000100000_2_4_CV1
33386,243417,437773,00000100000_2_4_GYR
75734,552179,993068,00000100000_2_4_CTR
76845,560282,1007641,00000100000_2_4_CTB
42600,310600,558601,00000100000_2_4_VRY
43075,455171,895418,00000100000_2_5_SMG
18637,193940,381218,00000100000_2_5_AC1
25195,266231,523732,00000100000_2_5_CV1
19969,211010,415100,00000100000_2_5_GYR
45897,477620,938836,00000100000_2_5_CTR
45846,484451,953017,00000100000_2_5_CTB
25400,268400,528000,00000100000_2_5_VRY
27946,439500,881878,00000100000_3_1_SMG
11890,186983,375191,00000100000_3_1_AC1
16418,258202,518095,00000100000_3_1_CV1
12972,204008,409353,00000100000_3_1_GYR
29334,461334,925690,00000100000_3_1_CTR
29726,467503,938067,00000100000_3_1_CTB
16500,259500,520701,00000100000_3_1_VRY
74629,484918,923910,00000100000_3_2_SMG
31789,206551,393540,00000100000_3_2_AC1
43842,284870,542760,00000100000_3_2_CV1
34618,224937,428571,00000100000_3_2_GYR
78578,510579,972801,00000100000_3_2_CTR
79478,516427,983944,00000100000_3_2_CTB
44200,287200,547200,00000100000_3_2_VRY
63945,491931,907568,00000100000_3_3_SMG
27221,209410,386342,00000100000_3_3_AC1
37611,289345,533815,00000100000_3_3_CV1
29643,228042,420716,00000100000_3_3_GYR
67201,516979,953779,00000100000_3_3_CTR
68058,523575,965949,00000100000_3_3_CTB
37800,290800,536500,00000100000_3_3_VRY
123955,600571,1033400,00000100000_3_4_SMG
54731,264012,454066,00000100000_3_4_AC1
72548,351499,604822,00000100000_3_4_CV1
57536,278765,479669,00000100000_3_4_GYR
129619,628015,1080623,00000100000_3_4_CTR
132014,639620,1100590,00000100000_3_4_CTB
73600,356600,613600,00000100000_3_4_VRY
109530,516496,907887,00000100000_3_5_SMG
48398,228222,401165,00000100000_3_5_AC1
64707,305129,536350,00000100000_3_5_CV1
51253,241689,424835,00000100000_3_5_GYR
116047,547231,961912,00000100000_3_5_CTR
117599,554548,974774,00000100000_3_5_CTB
65400,308400,542101,00000100000_3_5_VRY
45869,523101,953791,00000200000_1_1_SMG
20104,229269,418036,00000200000_1_1_AC1
26946,307297,560306,00000200000_1_1_CV1
21263,242491,442143,00000200000_1_1_GYR
48356,551468,1005512,00000200000_1_1_CTR
48758,556048,1013864,00000200000_1_1_CTB
27200,310200,565601,00000200000_1_1_VRY
25545,462003,966975,00000200000_1_2_SMG
11203,202607,424058,00000200000_1_2_AC1
14941,270220,565572,00000200000_1_2_CV1
11857,214439,448821,00000200000_1_2_GYR
26862,485825,1016833,00000200000_1_2_CTR
27204,492003,1029766,00000200000_1_2_CTB
15100,273100,571600,00000200000_1_2_VRY
24926,425755,883845,00000200000_1_3_SMG
10912,186375,386904,00000200000_1_3_AC1
14606,249482,517911,00000200000_1_3_CV1
11555,197365,409719,00000200000_1_3_GYR
26328,449696,933545,00000200000_1_3_CTR
26529,453142,940700,00000200000_1_3_CTB
14800,252800,524800,00000200000_1_3_VRY
69011,486443,876270,00000200000_1_4_SMG
30247,213202,384059,00000200000_1_4_AC1
40313,284153,511868,00000200000_1_4_CV1
31931,225069,405436,00000200000_1_4_GYR
72845,513467,924951,00000200000_1_4_CTR
73448,517714,932600,00000200000_1_4_CTB
41000,289000,520600,00000200000_1_4_VRY
46872,587573,1021640,00000200000_1_5_SMG
20669,259090,450491,00000200000_1_5_AC1
27668,346836,603059,00000200000_1_5_CV1
21806,273343,475274,00000200000_1_5_GYR
49778,624001,1084979,00000200000_1_5_CTR
50158,628755,1093244,00000200000_1_5_CTB
28000,351000,610300,00000200000_1_5_VRY
59590,477054,902935,00000200000_2_1_SMG
25948,207728,393173,00000200000_2_1_AC1
35083,280860,531591,00000200000_2_1_CV1
27656,221404,419058,00000200000_2_1_GYR
62983,504214,954341,00000200000_2_1_CTR
63534,508628,962695,00000200000_2_1_CTB
35400,283400,536400,00000200000_2_1_VRY
39271,431978,885529,00000200000_2_2_SMG
17141,188541,386498,00000200000_2_2_AC1
23031,253337,519326,00000200000_2_2_CV1
18229,200516,411045,00000200000_2_2_GYR
41367,455036,932798,00000200000_2_2_CTR
41734,459065,941056,00000200000_2_2_CTB
23300,256300,525400,00000200000_2_2_VRY
105803,540468,990128,00000200000_2_3_SMG
46275,236382,433047,00000200000_2_3_AC1
62099,317219,581140,00000200000_2_3_CV1
49073,250674,459230,00000200000_2_3_GYR
111611,570136,1044479,00000200000_2_3_CTR
112496,574661,1052769,00000200000_2_3_CTB
62800,320801,587701,00000200000_2_3_VRY
44111,434899,898813,00000200000_2_4_SMG
19704,191413,395252,00000200000_2_4_AC1
25912,255470,527984,00000200000_2_4_CV1
20755,201618,416326,00000200000_2_4_GYR
47232,458839,947466,00000200000_2_4_CTR
46868,462078,954984,00000200000_2_4_CTB
26300,259300,535900,00000200000_2_4_VRY
94806,494165,937152,00000200000_2_5_SMG
41504,216335,410264,00000200000_2_5_AC1
55744,290559,551026,00000200000_2_5_CV1
43946,229060,434397,00000200000_2_5_GYR
100135,521940,989825,00000200000_2_5_CTR
100882,525836,997212,00000200000_2_5_CTB
56501,294500,558500,00000200000_2_5_VRY
72004,472398,903747,00000200000_3_1_SMG
31671,207785,397515,00000200000_3_1_AC1
42241,277132,530183,00000200000_3_1_CV1
33480,219650,420213,00000200000_3_1_GYR
76089,499201,955023,00000200000_3_1_CTR
76815,503960,964127,00000200000_3_1_CTB
42800,280800,537200,00000200000_3_1_VRY
77562,508830,916695,00000200000_3_2_SMG
34315,225112,405557,00000200000_3_2_AC1
45563,301312,543183,00000200000_3_2_CV1
36113,236909,426809,00000200000_3_2_GYR
82440,540829,974344,00000200000_3_2_CTR
83280,546341,984274,00000200000_3_2_CTB
46400,304400,548400,00000200000_3_2_VRY
84328,594332,1010751,00000200000_3_3_SMG
37004,260798,443527,00000200000_3_3_AC1
49568,349346,594115,00000200000_3_3_CV1
38991,274800,467339,00000200000_3_3_GYR
88730,625359,1063518,00000200000_3_3_CTR
89859,633313,1077043,00000200000_3_3_CTB
50100,353100,600500,00000200000_3_3_VRY
33519,432390,875505,00000200000_3_4_SMG
15103,191229,386892,00000200000_3_4_AC1
19825,255742,517827,00000200000_3_4_CV1
15655,201937,408884,00000200000_3_4_GYR
35556,458667,928712,00000200000_3_4_CTR
35942,463641,938783,00000200000_3_4_CTB
20000,258000,522400,00000200000_3_4_VRY
17096,513047,908285,00000200000_3_5_SMG
7489,224725,397847,00000200000_3_5_AC1
9994,299892,530919,00000200000_3_5_CV1
7931,237985,421322,00000200000_3_5_GYR
17956,538845,953957,00000200000_3_5_CTR
18196,546050,966712,00000200000_3_5_CTB
10100,303100,536600,00000200000_3_5_VRY
44489,546673,937297,00000010000_1_1_SMG
19488,239463,410571,00000010000_1_1_AC1
25941,318759,546529,00000010000_1_1_CV1
20546,252465,432863,00000010000_1_1_GYR
46904,576339,988162,00000010000_1_1_CTR
47291,581103,996329,00000010000_1_1_CTB
26400,324400,556200,00000010000_1_1_VRY
96456,527746,938810,00000010000_1_2_SMG
42565,232890,414289,00000010000_1_2_AC1
56909,311370,553897,00000010000_1_2_CV1
44905,245694,437065,00000010000_1_2_GYR
102578,561245,998401,00000010000_1_2_CTR
103292,565153,1005352,00000010000_1_2_CTB
57700,315700,561600,00000010000_1_2_VRY
70521,494316,934695,00000010000_1_3_SMG
31041,217576,411410,00000010000_1_3_AC1
41601,291601,551384,00000010000_1_3_CV1
32890,230538,435920,00000010000_1_3_GYR
74797,524284,991360,00000010000_1_3_CTR
75513,529307,1000857,00000010000_1_3_CTB
42100,295100,558000,00000010000_1_3_VRY
108870,524248,926730,00000010000_1_4_SMG
48042,231338,408942,00000010000_1_4_AC1
64434,310271,548476,00000010000_1_4_CV1
50909,245146,433352,00000010000_1_4_GYR
115556,556445,983646,00000010000_1_4_CTR
116810,562483,994318,00000010000_1_4_CTB
65000,313000,553300,00000010000_1_4_VRY
58793,465820,900484,00000010000_1_5_SMG
25909,205278,396825,00000010000_1_5_AC1
34705,274968,531544,00000010000_1_5_CV1
27335,216572,418658,00000010000_1_5_GYR
62401,494401,955734,00000010000_1_5_CTR
62917,498489,963638,00000010000_1_5_CTB
35100,278100,537600,00000010000_1_5_VRY
31702,492053,939082,00000010000_2_1_SMG
13895,215661,411589,00000010000_2_1_AC1
18566,288159,549950,00000010000_2_1_CV1
14641,227240,433688,00000010000_2_1_GYR
33423,518756,990046,00000010000_2_1_CTR
33742,523705,999490,00000010000_2_1_CTB
18800,291800,556900,00000010000_2_1_VRY
60968,526598,904462,00000010000_2_2_SMG
26951,232784,399820,00000010000_2_2_AC1
35992,310873,533942,00000010000_2_2_CV1
28437,245615,421857,00000010000_2_2_GYR
64712,558934,960001,00000010000_2_2_CTR
65289,563921,968566,00000010000_2_2_CTB
36400,314400,540001,00000010000_2_2_VRY
33961,427635,891934,00000010000_2_3_SMG
14903,187651,391389,00000010000_2_3_AC1
19988,251681,524941,00000010000_2_3_CV1
15733,198109,413202,00000010000_2_3_GYR
35712,449685,937923,00000010000_2_3_CTR
36190,455701,950472,00000010000_2_3_CTB
20101,253100,527900,00000010000_2_3_VRY
86398,529330,947674,00000010000_2_4_SMG
37981,232696,416602,00000010000_2_4_AC1
50629,310187,555336,00000010000_2_4_CV1
39926,244614,437939,00000010000_2_4_GYR
90684,555589,994686,00000010000_2_4_CTR
91899,563036,1008019,00000010000_2_4_CTB
51300,314300,562701,00000010000_2_4_VRY
101259,543634,1135372,00000010000_2_5_SMG
44488,238846,498825,00000010000_2_5_AC1
59301,318370,664912,00000010000_2_5_CV1
46881,251694,524990,00000010000_2_5_GYR
106954,574207,1199223,00000010000_2_5_CTR
107909,579337,1199990,00000010000_2_5_CTB
60200,323200,674990,00000010000_2_5_VRY
107151,517192,964355,00000010000_3_1_SMG
46992,226818,422925,00000010000_3_1_AC1
62423,302844,565031,00000010000_3_1_CV1
49453,238697,445075,00000010000_3_1_GYR
112889,544890,1016001,00000010000_3_1_CTR
114114,550798,1027018,00000010000_3_1_CTB
63500,306500,571501,00000010000_3_1_VRY
95369,520162,963257,00000010000_3_2_SMG
41925,228664,423448,00000010000_3_2_AC1
56092,305937,566545,00000010000_3_2_CV1
44207,241112,446501,00000010000_3_2_GYR
100284,546970,1012901,00000010000_3_2_CTR
101624,554279,1026436,00000010000_3_2_CTB
56800,309800,573700,00000010000_3_2_VRY
44181,453943,845157,00000010000_3_3_SMG
19399,199318,371092,00000010000_3_3_AC1
25857,265671,494629,00000010000_3_3_CV1
20391,209505,390059,00000010000_3_3_GYR
46548,478270,890448,00000010000_3_3_CTR
47053,483459,900110,00000010000_3_3_CTB
26200,269201,501200,00000010000_3_3_VRY
49919,485019,981505,00000010000_3_4_SMG
21919,212961,430957,00000010000_3_4_AC1
29379,285449,577647,00000010000_3_4_CV1
23183,225251,455827,00000010000_3_4_GYR
52589,510960,1034001,00000010000_3_4_CTR
53158,516494,1045199,00000010000_3_4_CTB
29600,287600,582000,00000010000_3_4_VRY
84314,502509,950887,00000010000_3_5_SMG
36933,220117,416524,00000010000_3_5_AC1
49040,294414,557499,00000010000_3_5_CV1
39087,232954,440814,00000010000_3_5_GYR
88889,529779,1002490,00000010000_3_5_CTR
89682,534505,1011434,00000010000_3_5_CTB
50000,298000,563900,00000010000_3_5_VRY
28459,429239,867066,00000001000_1_1_SMG
12505,188610,380993,00000001000_1_1_AC1
16715,252102,509248,00000001000_1_1_CV1
13173,198685,401344,00000001000_1_1_GYR
30018,452747,914552,00000001000_1_1_CTR
30325,457387,923924,00000001000_1_1_CTB
16901,254900,514900,00000001000_1_1_VRY
85543,484739,938448,00000001000_1_2_SMG
37454,212235,410884,00000001000_1_2_AC1
50432,285778,553262,00000001000_1_2_CV1
39811,225591,436740,00000001000_1_2_GYR
90662,513750,994613,00000001000_1_2_CTR
91388,517866,1002580,00000001000_1_2_CTB
51001,289000,559501,00000001000_1_2_VRY
95036,511905,937514,00000001000_1_3_SMG
41432,223172,408722,00000001000_1_3_AC1
55420,300412,550540,00000001000_1_3_CV1
44055,237299,434594,00000001000_1_3_GYR
100317,540352,989613,00000001000_1_3_CTR
101038,544233,996721,00000001000_1_3_CTB
56100,304100,557300,00000001000_1_3_VRY
89696,583694,908080,00000001000_1_4_SMG
39265,255515,397517,00000001000_1_4_AC1
52625,342458,532778,00000001000_1_4_CV1
41625,270873,421411,00000001000_1_4_GYR
94720,616392,958950,00000001000_1_4_CTR
95640,622374,968257,00000001000_1_4_CTB
53200,346200,538600,00000001000_1_4_VRY
45627,439365,894614,00000001000_1_5_SMG
19861,191245,389404,00000001000_1_5_AC1
26765,257731,524780,00000001000_1_5_CV1
21133,203496,414348,00000001000_1_5_GYR
48122,463389,943530,00000001000_1_5_CTR
48412,466186,949226,00000001000_1_5_CTB
27000,260000,529400,00000001000_1_5_VRY
105204,496775,952543,00000001000_2_1_SMG
46075,216380,414606,00000001000_2_1_AC1
61977,292657,561156,00000001000_2_1_CV1
49166,230897,442421,00000001000_2_1_GYR
112030,526122,1008104,00000001000_2_1_CTR
112173,529685,1015648,00000001000_2_1_CTB
62600,295600,566801,00000001000_2_1_VRY
63860,529819,934097,00000001000_2_2_SMG
27867,229038,403580,00000001000_2_2_AC1
37322,309641,545913,00000001000_2_2_CV1
29838,245237,432122,00000001000_2_2_GYR
68358,561839,989995,00000001000_2_2_CTR
68318,561512,989420,00000001000_2_2_CTB
38100,316100,557300,00000001000_2_2_VRY
49585,450983,891509,00000001000_2_3_SMG
21549,195989,387434,00000001000_2_3_AC1
29135,264982,523819,00000001000_2_3_CV1
22996,209154,413457,00000001000_2_3_GYR
52190,474680,938354,00000001000_2_3_CTR
52718,479474,947831,00000001000_2_3_CTB
29400,267400,528600,00000001000_2_3_VRY
80271,507818,923197,00000001000_2_4_SMG
34859,220523,400904,00000001000_2_4_AC1
47129,298147,542023,00000001000_2_4_CV1
37082,234592,426481,00000001000_2_4_GYR
84782,536358,975082,00000001000_2_4_CTR
85364,540038,981772,00000001000_2_4_CTB
47500,300500,546300,00000001000_2_4_VRY
87958,488992,930297,00000001000_2_5_SMG
38169,212194,403694,00000001000_2_5_AC1
51688,287349,546676,00000001000_2_5_CV1
40740,226489,430890,00000001000_2_5_GYR
92847,516168,981999,00000001000_2_5_CTR
93524,519932,989160,00000001000_2_5_CTB
52200,290200,552100,00000001000_2_5_VRY
39407,490729,924369,00000001000_3_1_SMG
17289,215290,405533,00000001000_3_1_AC1
23155,288342,543140,00000001000_3_1_CV1
18266,227459,428456,00000001000_3_1_GYR
41540,517289,974398,00000001000_3_1_CTR
41991,522905,984978,00000001000_3_1_CTB
23400,291400,548900,00000001000_3_1_VRY
56403,482365,893511,00000001000_3_2_SMG
24716,211377,391546,00000001000_3_2_AC1
33289,284696,527357,00000001000_3_2_CV1
26143,223581,414152,00000001000_3_2_GYR
59454,508460,941848,00000001000_3_2_CTR
60139,514323,952709,00000001000_3_2_CTB
33500,286500,530700,00000001000_3_2_VRY
88263,489914,942195,00000001000_3_3_SMG
38740,215032,413546,00000001000_3_3_AC1
51944,288322,554495,00000001000_3_3_CV1
41314,227867,437935,00000001000_3_3_GYR
94074,518864,997198,00000001000_3_3_CTR
94784,522781,1004727,00000001000_3_3_CTB
52300,290300,558300,00000001000_3_3_VRY
72105,524658,1002034,00000001000_3_4_SMG
31589,229851,438988,00000001000_3_4_AC1
41734,306199,585171,00000001000_3_4_CV1
33419,243165,464417,00000001000_3_4_GYR
76012,553088,1056332,00000001000_3_4_CTR
76559,557064,1063925,00000001000_3_4_CTB
42700,310700,593400,00000001000_3_4_VRY
108633,526322,1012391,00000001000_3_5_SMG
47516,230210,442813,00000001000_3_5_AC1
63821,309208,594768,00000001000_3_5_CV1
50429,244325,469963,00000001000_3_5_GYR
114834,556366,1070182,00000001000_3_5_CTR
115454,559367,1075954,00000001000_3_5_CTB
64500,312500,601101,00000001000_3_5_VRY
79059,479400,924484,00000000100_1_1_SMG
34755,210746,406406,00000000100_1_1_AC1
46385,281268,542403,00000000100_1_1_CV1
36580,221811,427744,00000000100_1_1_GYR
83086,503814,971565,00000000100_1_1_CTR
84142,510218,983914,00000000100_1_1_CTB
47000,285000,549600,00000000100_1_1_VRY
97800,506843,908984,00000000100_1_2_SMG
42967,222672,399345,00000000100_1_2_AC1
57020,297303,533532,00000000100_1_2_CV1
45248,234492,420544,00000000100_1_2_GYR
102643,531939,953992,00000000100_1_2_CTR
104147,539736,967974,00000000100_1_2_CTB
58100,301100,540000,00000000100_1_2_VRY
87494,502376,928635,00000000100_1_3_SMG
38581,221522,409480,00000000100_1_3_AC1
51614,296356,547809,00000000100_1_3_CV1
41121,234495,433171,00000000100_1_3_GYR
93340,532276,983247,00000000100_1_3_CTR
93626,537587,993720,00000000100_1_3_CTB
52300,300301,555100,00000000100_1_3_VRY
98553,526233,968959,00000000100_1_4_SMG
43222,230784,424945,00000000100_1_4_AC1
57611,307618,566420,00000000100_1_4_CV1
45689,243961,449208,00000000100_1_4_GYR
103578,553066,1018367,00000000100_1_4_CTR
104832,559762,1030696,00000000100_1_4_CTB
58300,311300,573200,00000000100_1_4_VRY
62611,471596,885295,00000000100_1_5_SMG
27508,207196,388955,00000000100_1_5_AC1
36737,276708,519444,00000000100_1_5_CV1
28953,218075,409376,00000000100_1_5_GYR
66091,497812,934507,00000000100_1_5_CTR
66641,501952,942279,00000000100_1_5_CTB
37200,280200,526000,00000000100_1_5_VRY
63524,461379,905706,00000000100_2_1_SMG
28084,203978,400417,00000000100_2_1_AC1
37645,273415,536726,00000000100_2_1_CV1
29669,215485,423007,00000000100_2_1_GYR
67556,490667,963201,00000000100_2_1_CTR
68115,494725,971167,00000000100_2_1_CTB
38000,276000,541800,00000000100_2_1_VRY
71024,486444,919451,00000000100_2_2_SMG
31299,214365,405182,00000000100_2_2_AC1
41743,285895,540385,00000000100_2_2_CV1
33020,226150,427458,00000000100_2_2_GYR
75378,516268,975823,00000000100_2_2_CTR
76002,520537,983893,00000000100_2_2_CTB
42400,290400,548900,00000000100_2_2_VRY
69741,529623,994727,00000000100_2_3_SMG
30753,233538,438625,00000000100_2_3_AC1
41194,312830,587550,00000000100_2_3_CV1
32404,246076,462175,00000000100_2_3_GYR
73601,558934,1049779,00000000100_2_3_CTR
74678,567114,1065141,00000000100_2_3_CTB
41400,314400,590500,00000000100_2_3_VRY
66991,503445,910802,00000000100_2_4_SMG
29468,221452,400637,00000000100_2_4_AC1
39377,295923,535366,00000000100_2_4_CV1
31133,233969,423282,00000000100_2_4_GYR
233143,625730,992143,00000000100_2_4_CTR
71478,537165,971807,00000000100_2_4_CTB
39600,297600,538400,00000000100_2_4_VRY
25004,441175,870435,00000000100_2_5_SMG
11027,194551,383848,00000000100_2_5_AC1
14742,260112,513199,00000000100_2_5_CV1
11596,204602,403678,00000000100_2_5_GYR
26389,465615,918654,00000000100_2_5_CTR
26775,472424,932089,00000000100_2_5_CTB
14900,262900,518700,00000000100_2_5_VRY
23748,491959,831159,00000000100_3_1_SMG
10421,215877,364721,00000000100_3_1_AC1
13779,285435,482239,00000000100_3_1_CV1
10988,227622,384564,00000000100_3_1_GYR
25051,518954,876768,00000000100_3_1_CTR
25306,524246,885708,00000000100_3_1_CTB
14100,292100,493500,00000000100_3_1_VRY
69442,504292,822508,00000000100_3_2_SMG
30527,221687,361574,00000000100_3_2_AC1
40313,292758,477493,00000000100_3_2_CV1
32228,234041,381725,00000000100_3_2_GYR
73201,531591,867032,00000000100_3_2_CTR
74087,538027,877530,00000000100_3_2_CTB
41200,299200,488000,00000000100_3_2_VRY
40314,446792,891075,00000000100_3_3_SMG
17790,197166,393224,00000000100_3_3_AC1
23830,264102,526720,00000000100_3_3_CV1
18745,207745,414323,00000000100_3_3_GYR
42630,472459,942264,00000000100_3_3_CTR
43227,479084,955478,00000000100_3_3_CTB
24100,267100,532700,00000000100_3_3_VRY
50073,511887,983514,00000000100_3_4_SMG
22175,223733,429573,00000000100_3_4_AC1
29161,298104,572760,00000000100_3_4_CV1
23241,237592,456497,00000000100_3_4_GYR
52623,537956,1033601,00000000100_3_4_CTR
53326,545149,1047421,00000000100_3_4_CTB
29600,302600,581400,00000000100_3_4_VRY
70030,481071,929494,00000000100_3_5_SMG
30657,210598,406903,00000000100_3_5_AC1
